site_id,elevation,shore,snow_t,snow_t1,date,year,day,order,pit_tag_ref,donor,sex,length,weight,bd_load,survival
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104502,72996,m,45,12,1152,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104505,72996,m,46,11,20736,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104510,72996,f,44,9,48,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104512,72996,f,50,12,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104513,72996,m,50,12,2152080,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104516,72996,f,44,10,384,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104520,72996,m,45,12,5664,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104521,72996,m,46,10,18336,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104522,72996,m,47,10,144,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104524,72996,f,44,10,31295.999999999996,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104526,72996,m,48,11,5184,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104529,72996,f,43,8,2640,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104530,72996,f,51,12,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104531,72996,f,50,11,96,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104532,72996,f,49,12,10992,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104536,72996,m,48,10,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104539,72996,f,51,12,8304,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104540,72996,m,46,10,0,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104542,72996,m,42,9,96,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104543,72996,m,44,11,4560,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104546,72996,f,45,10,23472,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104547,72996,m,47,10,864,0.3333333333333333
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104549,72996,m,43,9,48,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104552,72996,m,44,9,624,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104553,72996,f,44,8,1344.0000000000002,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104554,72996,m,43,12,6960,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104555,72996,f,52,18,15216,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104556,72996,f,49,12,1488,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104561,72996,m,43,8,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104562,72996,f,43,9,61056,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104567,72996,f,45,9,148896,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104568,72996,f,49,10,32736,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104571,72996,f,50,11,26256,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104572,72996,f,48,10,0,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104574,72996,f,48,11,0,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104575,72996,f,43,10,567120,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104579,72996,m,50,11,22560,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104584,72996,m,43,10,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104587,72996,f,43,11,24144,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104588,72996,f,45,8,10368,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104589,72996,f,46,9,64320,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104590,72996,f,49,9,5808,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104591,72996,f,49,14,25248,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104594,72996,m,45,10,0,1
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900043000104599,72996,m,44,12,864,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900118001027515,72996,f,49,14,1344.0000000000002,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900118001027772,72996,f,42,8,0,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900118001029229,72996,f,46,11,1344.0000000000002,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900118001029497,72996,m,51,14,25152,0
70449,2921,0,40.64,10.16,2014-06-28,2014,179,1,900118001058387,72996,f,50,12,48,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,900043000104408,70567,m,48,12,264.48,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,900043000104441,70567,f,59,25,21652.8,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,900043000104444,70567,f,48,12,0,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,900043000108268,70567,f,46,9,31668.48,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,900118001057424,70567,m,56,21,890.88,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440174,70567,f,58,22,3476.64,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440190,70567,f,57,22,279902.88,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440193,70567,f,64,29,7078.56,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440208,70567,m,53,16,107.52,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440213,70567,f,61,25,6609.12,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440220,70567,f,48,12,80506.08,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440229,70567,f,61,31,38094.24,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440253,70567,f,50,12,176.16,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440258,70567,m,53,16,1079.04,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440268,70567,f,60,23,74002.08,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440275,70567,f,60,27,30774.24,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440276,70567,m,59,19,55909.44,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440300,70567,m,51,16,4934.4,0
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440320,70567,m,55,19,5211.36,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440327,70567,m,55,19,1856.16,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440357,70567,f,63,28,206755.68,1
70413,3322,1,10.16,67.31,2015-07-15,2015,196,2,982000365440361,70567,f,59,23,96704.16,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108202,72996,f,49,13,45472.8,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108208,72996,f,53,14,NA,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108215,72996,f,53,16,3618.72,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108229,72996,f,51,15,14417.76,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108230,72996,m,50,14,24521.28,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108235,72996,f,51,15,138525.12,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108241,72996,f,48,12,6928.8,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108242,72996,f,50,16,81018.24,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108271,72996,f,52,16,32788.32,1
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108280,72996,m,49,11,185806.56,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108289,72996,f,49,14,29177.76,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108294,72996,f,49,14,396.96,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108311,72996,f,50,14,530614.56,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108326,72996,f,46,12,232729.92,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108351,72996,f,53,15,113658.24,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108353,72996,m,47,12,194669.28,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108359,72996,m,47,13,113815.68,1
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108364,72996,f,50,15,183488.64,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108373,72996,m,48,12,461.76,0
70505,2879,0,10.16,67.31,2015-07-06,2015,187,3,900043000108392,72996,f,56,17,11880,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900043000104460,72996,f,42,7,96,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900043000104497,72996,m,53,15,21160.8,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063902,72996,f,44,9,7517.28,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063903,72996,f,42,7,43555.68,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063904,72996,f,51,14,164978.4,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063905,72996,f,48,12,68889.12,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063906,72996,f,49,14,26304,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063907,72996,f,49,11,3523.2,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063910,72996,m,42,6,189745.92,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063911,72996,f,41,7,63247.2,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063912,72996,m,41,7,3829.44,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063913,72996,f,49,13,13824.96,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063914,72996,f,44,9,98029.92,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063915,72996,f,41,7,624.48,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063917,72996,f,42,8,617.28,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063918,72996,m,42,8,0,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063919,72996,f,52,12,3907.2,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063920,72996,f,41,7,4875.36,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063921,72996,f,40,6,454.08,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063922,72996,m,45,9,10028.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063924,72996,m,44,8,26120.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063925,72996,f,44,8,2765.28,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063926,72996,m,42,8,33850.08,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063928,72996,f,41,6,1074.24,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063929,72996,f,45,11,36948.48,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063930,72996,f,46,9,567.36,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063931,72996,m,46,10,608.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063932,72996,m,47,11,19795.68,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063933,72996,f,46,13,60503.52,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063935,72996,f,45,11,18760.32,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063936,72996,m,48,12,15132.48,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063937,72996,f,51,12,33911.52,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063938,72996,m,49,14,62992.8,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063939,72996,f,44,9,6939.36,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063940,72996,f,43,8,70805.76,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063941,72996,f,51,13,9816.48,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063942,72996,f,42,8,1906.56,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063943,72996,f,51,13,5912.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063944,72996,f,46,10,92711.04,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063945,72996,m,39,8,15763.2,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063946,72996,m,50,13,26345.28,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063947,72996,m,51,13,5062.08,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063948,72996,m,42,8,4069.44,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063949,72996,f,40,6,29386.56,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063950,72996,f,51,14,9612,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063951,72996,m,47,11,4717.44,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063952,72996,m,48,13,82120.8,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063953,72996,f,47,10,14872.32,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063954,72996,f,46,12,6085.44,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063956,72996,m,45,12,58910.4,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063957,72996,m,45,10,35091.84,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063958,72996,m,53,12,2310.24,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063959,72996,m,43,8,67543.2,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063961,72996,m,47,11,0,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063962,72996,f,53,14,35673.6,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063963,72996,f,52,14,91421.76,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063966,72996,f,41,9,21063.36,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063968,72996,f,52,15,65650.56,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063969,72996,m,44,9,202364.64,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063970,72996,m,42,7,25297.92,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063971,72996,f,52,15,10892.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063972,72996,m,48,12,26458.08,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063974,72996,f,47,13,2336.64,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063975,72996,f,55,17,3842.4,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063977,72996,m,44,9,11568,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063978,72996,f,40,7,27609.6,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063979,72996,f,42,7,3489.6,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063980,72996,m,47,12,4164.48,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063981,72996,f,42,7,383292.48,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063982,72996,m,44,9,923.52,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063983,72996,m,50,13,0,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063985,72996,f,43,7,16755.36,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063986,72996,m,54,19,36081.12,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063987,72996,f,43,7,1930.56,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063988,72996,m,40,6,18274.08,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063993,72996,m,49,11,10363.68,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063995,72996,f,40,5,289.92,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063996,72996,f,41,9,8318.88,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000063997,72996,f,52,15,297495.84,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000064000,72996,f,40,6,827.04,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,900067000114499,72996,f,52,12,NA,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440172,72996,m,43,9,40865.76,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440186,72996,f,45,10,3020.64,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440187,72996,f,53,14,133903.68,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440196,72996,m,47,13,71515.2,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440197,72996,f,47,12,47060.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440205,72996,m,44,9,9112.32,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440211,72996,f,51,15,31761.12,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440245,72996,m,50,14,0,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440260,72996,f,49,12,18058.56,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440269,72996,m,43,8,40028.64,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440278,72996,f,51,14,4706.88,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440280,72996,m,45,15,297.6,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440285,72996,f,40,8,136336.32,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440287,72996,m,45,12,584.16,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440332,72996,f,52,14,84.96,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440336,72996,f,42,9,377.28,1
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440349,72996,f,49,14,4281.12,0
70641,2798,0,10.16,67.31,2015-08-12,2015,224,1,982000365440352,72996,m,41,8,11397.6,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900043000108171,72996,f,49,12,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078025,72996,f,49,12,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078068,72996,f,52,13,586.136,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078105,72996,f,49,11,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078126,72996,m,50,12,3031.256,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078174,72996,m,50,12,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078224,72996,m,48,12,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078229,72996,f,47,10,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078245,72996,m,49,10,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078251,72996,m,45,9,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078261,72996,f,48,13,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078264,72996,m,45,9,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078279,72996,f,49,11,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078329,72996,m,48,10,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078357,72996,m,47,11,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078376,72996,f,48,12,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078390,72996,m,47,10,1287.168,1
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078418,72996,f,47,10,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078419,72996,f,49,11,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078423,72996,f,45,9,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078458,72996,f,48,11,586.872,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000078478,72996,f,46,9,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114082,72996,m,48,12,236947.6,1
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114084,72996,m,48,11,573.552,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114087,72996,f,46,11,27655.384,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114088,72996,m,49,11,1129.568,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114090,72996,m,45,10,29326.328,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114091,72996,f,53,12,18.144,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114093,72996,f,47,11,494780.928,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114096,72996,f,53,13,0,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114103,72996,f,46,9,6259.96,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114106,72996,f,50,13,5043.528,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114109,72996,f,51,13,35257.912,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114111,72996,f,48,11,68752.112,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114117,72996,m,51,13,109501.68,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114124,72996,m,46,11,115347.272,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114131,72996,f,46,10,1583217.968,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114135,72996,m,50,13,7044.464,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114140,72996,f,47,10,260341.848,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114141,72996,f,45,11,61372.2,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114149,72996,f,45,11,42744.592,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114160,72996,f,45,10,77860.6,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114161,72996,f,45,9,6817.408,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114162,72996,m,47,10,1053.632,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114163,72996,m,47,11,58833.28,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114165,72996,f,47,12,270304.528,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114167,72996,f,47,10,2345.344,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114170,72996,f,53,16,12369.208,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114172,72996,m,45,10,248530.624,0
70370,3188,1,67.31,162.56,2016-07-30,2016,212,1,900067000114174,72996,m,46,9,0,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000113992,70567,m,52,15,1611.344,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114046,70567,f,59,22,14588.896,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114297,70567,m,47,16,1921.24,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114359,70567,f,58,18,5023.664,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114585,70567,f,59,24,561.464,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114645,70567,m,49,13,725.128,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000114727,70567,f,55,22,1955.848,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000116848,70567,f,56,21,26608.664,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117383,70567,f,57,21,350876,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117403,70567,f,56,20,1961.816,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117413,70567,m,51,20,156.856,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117426,70567,f,41,8,4764.52,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117434,70567,m,53,18,417.904,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117455,70567,m,56,19,0,0
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117461,70567,m,53,17,631.64,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117462,70567,f,51,17,12089.624,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117468,70567,f,57,22,32854.168,1
70413,3322,1,162.56,50.8,2017-09-02,2017,245,3,900067000117480,70567,f,59,24,3261.32,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114018,72996,f,48,10,1693.56,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114099,72996,m,46,9,1770.536,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114108,72996,m,48,11,275489.12,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114136,72996,m,45,10,138226.16,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114138,72996,f,54,15,621.248,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000114178,72996,f,44,10,91505.92,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117387,72996,f,51,11,46472.312,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117390,72996,m,45,9,103.512,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117394,72996,m,47,11,3694.048,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117406,72996,f,48,10,90621.84,0
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117411,72996,f,49,12,2255.76,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117412,72996,f,46,9,84710.16,1
70449,2921,0,162.56,50.8,2017-08-09,2017,221,2,900067000117416,72996,m,48,10,43696.248,0
