site_id,site_id1,translocation_id,visit_date,survey_type,period,year_translocate,year_capture,interval,pit_tag_ref,swab_id,bd_load
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080048850,RKS3835,26687.999999999996
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080050269,RKS4180,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080051294,RKS3728,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080054113,RKS4172,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080055046,RKS3732,393072
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,080058318,RKS3733,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,090852530,RKS3739,26016
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,090867313,RKS3729,32640
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,090876364,RKS3735,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,090894361,RKS3824,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091007632,RKS3744,48
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091022607,RKS3734,18816
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091024289,RKS3834,11184
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091024307,RKS3742,6000
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091034029,RKS3829,22752
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091058003,RKS3737,7296
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091059098,RKS3740,2352
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091067532,RKS3730,44016
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091104058,RKS3725,3648
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091106639,RKS3731,16608
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091124286,RKS3726,37296
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091358025,RKS3825,144
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091382828,RKS3830,16176
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091516832,RKS3727,912
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091523602,RKS3828,484272
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091525022,RKS4181,1344.0000000000002
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091528519,RKS3746,4944
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091529283,RKS3833,1200
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091530312,RKS3736,72768
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091536862,RKS3743,16224
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091557864,RKS4164,432
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091558058,RKS3831,33264
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091567092,RKS4156,144
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091572817,RKS3738,8496
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091581524,RKS3745,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091585885,RKS4157,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091592591,RKS3832,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091593803,RKS4182,528
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091602591,RKS3827,0
70134,70134,70134_1,2006-08-08,translocation,before,2006,2006,0,091603798,RKS3826,43584
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,080050269,RKS3235,13247.999999999998
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,080051294,RKS3202,576
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,080054113,RKS3229,12912
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,080058318,RKS1621,912
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,090852530,RKS3214,70992
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,090876364,RKS3210,281760
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091022607,RKS3199,119568
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091024289,RKS1179,0
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091034029,RKS3206,68208
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091106639,RKS1649,252864
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091358025,RKS3228,10656.000000000002
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091382828,RKS3236,28608
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091516832,RKS3227,0
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091523602,RKS3231,227472
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091557864,RKS3221,77808
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091558058,RKS3226,434304
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091572817,RKS3209,20256
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091581524,RKS3217,3840
70134,70134,70134_1,2006-08-16,cmr,after,2006,2006,0,091585885,RKS3218,7536
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,080054113,RKS3911,0
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,090867313,RKS3853,79200
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,090894361,RKS3909,6048
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091024289,RKS3215,14832
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091034029,RKS3864,432
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091106639,RKS3902,41952
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091382828,RKS3892,672.0000000000001
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091530312,RKS3895,15647.999999999998
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091558058,RKS3862,35424
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091572817,RKS3893,35232
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091592591,RKS3910,14928
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091593803,RKS3901,19728
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091602591,RKS3886,16752
70134,70134,70134_1,2006-08-22,cmr,after,2006,2006,0,091603798,RKS3196,1717872
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,080050269,RKS3979,3408
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,080051294,RKS3955,6528.000000000001
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,080058318,RKS3978,1392
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,090876364,RKS3954,1584
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,090894361,RKS3859,27552
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091007632,RKS3963,3408
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091022607,RKS3836,16128
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091024307,RKS3926,4608
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091382828,RKS3944,0
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091525022,RKS3960,1296
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091529283,RKS3952,0
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091558058,RKS3968,85008
70134,70134,70134_1,2006-09-01,cmr,after,2006,2006,0,091593803,RKS3962,0
70134,70134,70134_1,2006-09-12,cmr,after,2006,2006,0,091022607,RKS4065,4848
70134,70134,70134_1,2006-09-12,cmr,after,2006,2006,0,091104058,RKS3866,5952
70134,70134,70134_1,2006-09-12,cmr,after,2006,2006,0,091558058,RKS4078,18192
70688,70134,70134_1,2006-09-12,cmr,after,2006,2006,0,080051294,RKS4066,56112
70134,70134,70134_1,2006-09-25,cmr,after,2006,2006,0,091007632,RKS4080,3888.0000000000005
70134,70134,70134_1,2006-09-25,cmr,after,2006,2006,0,091058003,RKS4077,1824
70134,70134,70134_1,2006-09-25,cmr,after,2006,2006,0,091585885,RKS3977,263376
70134,70134,70134_1,2007-05-28,cmr,after,2006,2007,1,091585885,RKS4909,196080
70134,70134,70134_1,2007-06-29,cmr,after,2006,2007,1,080054113,RKS4941,17328
70134,70134,70134_1,2007-06-29,cmr,after,2006,2007,1,091067532,RKS4939,5328.000000000001
70688,70134,70134_1,2007-06-29,cmr,after,2006,2007,1,091024289,RKS4942,3024
70134,70134,70134_1,2007-07-02,cmr,after,2006,2007,1,090852530,RKS5206,9504
70134,70134,70134_1,2007-08-27,cmr,after,2006,2007,1,091567092,RKS5973,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900043000108171,RKS22095,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078025,RKS22106,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078068,RKS22086,586.136
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078105,RKS22084,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078126,RKS22082,3031.256
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078174,RKS22088,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078224,RKS22099,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078229,RKS22098,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078245,RKS22096,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078251,RKS22091,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078261,RKS22102,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078264,RKS22085,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078279,RKS22101,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078329,RKS22089,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078357,RKS22087,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078376,RKS22090,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078390,RKS22104,1287.168
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078418,RKS22083,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078419,RKS22092,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078423,RKS22105,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078458,RKS22094,586.872
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000078478,RKS22093,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114082,RKS22070,236947.6
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114084,RKS22059,573.552
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114087,RKS22058,27655.384
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114088,RKS22052,1129.568
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114090,RKS22054,29326.328
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114091,RKS22068,18.144
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114093,RKS22080,494780.928
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114096,RKS22097,0
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114103,RKS22076,6259.96
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114106,RKS22069,5043.528
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114109,RKS22073,35257.912
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114111,RKS22062,68752.112
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114117,RKS22060,109501.68
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114124,RKS22072,115347.272
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114131,RKS22075,1583217.968
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114135,RKS22053,7044.464
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114140,RKS22077,260341.848
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114141,RKS22081,61372.2
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114149,RKS22074,42744.592
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114160,RKS22061,77860.6
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114161,RKS22071,6817.408
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114162,RKS22103,1053.632
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114163,RKS22055,58833.28
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114165,RKS22057,270304.528
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114167,RKS22078,2345.344
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114170,RKS22079,12369.208
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114172,RKS22056,248530.624
70370,70370,70370_1,2016-07-30,translocation,before,2016,2016,0,900067000114174,RKS22100,0
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078025,RKS22125,0
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078105,RKS22116,0
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078126,RKS22123,43334.88
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078229,RKS22134,36848.04
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078251,RKS22132,0
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078264,RKS22120,10533.304
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078279,RKS22122,139172.528
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078376,RKS22130,51626.536
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078419,RKS22131,52040.4
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000078458,RKS22119,1231712.632
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114082,RKS22118,17962.992
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114084,RKS22127,9665.912
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114106,RKS22117,539406.288
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114131,RKS22135,1029301.104
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114135,RKS22128,31177.144
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114149,RKS22129,410196.464
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114162,RKS22126,15684.976
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114165,RKS22133,9225.528
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114167,RKS22121,585356.176
70370,70370,70370_1,2016-09-05,cmr,after,2016,2016,0,900067000114172,RKS22137,2601452.936
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000078174,RKS22149,9625.624
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000078261,RKS22144,7868.984
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000078329,RKS22138,0
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000078357,RKS22147,44169.216
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000078418,RKS22143,352198.912
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114087,RKS22139,1465134.448
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114088,RKS22146,63795.976
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114090,RKS22150,9306.928
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114103,RKS22145,85895.312
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114109,RKS22140,589137.56
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114117,RKS22142,1007140.192
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114170,RKS22141,1735015.032
70370,70370,70370_1,2016-09-06,cmr,after,2016,2016,0,900067000114174,RKS22148,1252770.816
70370,70370,70370_1,2016-09-07,cmr,after,2016,2016,0,900067000114093,RKS22176,43822.744
70370,70370,70370_1,2016-09-07,cmr,after,2016,2016,0,900067000114096,RKS22151,11137.088
70370,70370,70370_1,2017-07-26,cmr,after,2016,2017,1,900067000078390,RKS23880,4482.232
70370,70370,70370_1,2017-09-05,cmr,after,2016,2017,1,900067000078390,RKS25203,1694.448
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000114095,RKS26328,2956.952
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000114100,RKS26323,179.464
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000114122,RKS26327,979.064
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000114129,RKS26331,1365.8
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000114169,RKS26330,370.824
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117290,RKS26338,70712
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117291,RKS26336,2125.792
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117292,RKS26324,827.096
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117308,RKS26340,245.624
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117318,RKS26333,9016.376
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117322,RKS26332,472.64
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117360,RKS26337,1162.592
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117586,RKS26329,74629.024
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117634,RKS26335,451.264
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117647,RKS26325,153660.96
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117648,RKS26326,11209.064
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117676,RKS26334,0
70370,70370,70370_2,2018-07-04,translocation,before,2018,2018,0,900067000117678,RKS26339,2404.64
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000114129,RKS26830,1662.952
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000117290,RKS26833,495.416
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000117291,RKS26828,129681.92
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000117292,RKS26832,41977.776
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000117308,RKS26829,4196.944
70370,70370,70370_2,2018-08-01,cmr,after,2018,2018,0,900067000117634,RKS26831,7866.32
70370,70370,70370_1,2018-08-02,cmr,after,2016,2018,2,900067000114082,RKS26967,0
70370,70370,70370_2,2018-08-02,cmr,after,2018,2018,0,900067000114095,RKS26969,72936.976
70370,70370,70370_2,2018-08-02,cmr,after,2018,2018,0,900067000117318,RKS26834,927.056
70370,70370,70370_2,2018-08-02,cmr,after,2018,2018,0,900067000117322,RKS26968,108.504
70370,70370,70370_2,2018-08-02,cmr,after,2018,2018,0,900067000117647,RKS26970,8257.536
70370,70370,70370_2,2019-07-16,cmr,after,2018,2019,1,900067000117308,RKS28379,473944.768
70370,70370,70370_2,2019-07-17,cmr,after,2018,2019,1,900067000117648,RKS28380,11431.576
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001027732,RKS16393,1296
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001027825,RKS16406,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001027943,RKS16408,3024
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001028253,RKS16407,192
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001028329,RKS16409,9552
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001028945,RKS16413,59760
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029064,RKS16392,48
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029179,RKS16405,6912
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029608,RKS16400,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029701,RKS16415,288
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029717,RKS16389,7920
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029880,RKS16395,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001029981,RKS16410,28176
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030121,RKS16417,1008
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030201,RKS16416,1536
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030336,RKS16397,672.0000000000001
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030433,RKS16414,864
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030450,RKS16391,1152
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001030621,RKS16388,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001057556,RKS16402,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001057650,RKS16398,4944
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001057684,RKS16403,3744
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001058076,RKS16394,4704
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001058227,RKS16412,23568
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001058357,RKS16404,1584
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001059017,RKS16401,288
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001059382,RKS16396,0
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,900118001064566,RKS16390,96
70413,70413,70413_1,2013-07-15,translocation,before,2013,2013,0,985121019071757,RKS16399,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001027669,YFS364,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001027943,YFS486,48
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001028708,YFS489,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001029071,YFS506,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001029743,YFS535,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001029981,YFS372,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001030201,YFS377,0
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001030340,YFS371,96
70413,70413,70413_1,2013-07-22,cmr,after,2013,2013,0,900118001057993,YFS368,0
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001027825,YFS406,42096
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001028253,YFS490,528
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029064,YFS533,1008
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029717,YFS580,672.0000000000001
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029880,YFS476,0
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001030336,YFS363,3311.9999999999995
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001057684,YFS501,2160
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001058076,YFS393,2832
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001058357,YFS551,27024
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001059382,YFS471,34896
70279,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,985121019071757,YFS502,1728
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001027669,YFS474,192
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001027943,YFS158,96
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001028329,YFS493,0
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001028660,YFS482,1584
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001028708,YFS183,0
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001028945,YFS378,624
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029071,YFS168,0
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029276,YFS459,5136
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029701,YFS163,1104
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001029981,YFS503,144
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001030121,YFS500,31872
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001030201,YFS473,1008
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001030233,YFS404,96
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001030340,YFS365,960
70413,70413,70413_1,2013-07-26,cmr,after,2013,2013,0,900118001057993,YFS525,0
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001027669,USGS1809,2544
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001028660,USGS1784,105551.99999999999
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001028945,USGS1794,2544
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001029071,USGS1821,0
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001029276,USGS1831,912
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001029614,USGS1857,7296
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001029701,USGS1804,3456
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001029981,USGS1836,864
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001030201,USGS1839,0
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001030233,USGS1864,1200
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001030340,USGS1781,3792
70413,70413,70413_1,2013-08-01,cmr,after,2013,2013,0,900118001057993,USGS1799,672.0000000000001
70279,70413,70413_1,2013-08-02,cmr,after,2013,2013,0,900118001027732,USGS1866,1776
70279,70413,70413_1,2013-08-02,cmr,after,2013,2013,0,900118001027825,USGS1860,7056
70279,70413,70413_1,2013-08-02,cmr,after,2013,2013,0,900118001029064,USGS1815,1824
70279,70413,70413_1,2013-08-02,cmr,after,2013,2013,0,900118001029179,USGS1779,2735.9999999999995
70279,70413,70413_1,2013-08-02,cmr,after,2013,2013,0,900118001029717,USGS1803,76176
