site_id,survey_date,pit_tag_id
70134,2006-08-16,080050269
70134,2006-08-16,080051294
70134,2006-08-16,080054113
70134,2006-08-16,080058318
70134,2006-08-16,090852530
70134,2006-08-16,090876364
70134,2006-08-16,091022607
70134,2006-08-16,091024289
70134,2006-08-16,091034029
70134,2006-08-16,091106639
70134,2006-08-16,091358025
70134,2006-08-16,091382828
70134,2006-08-16,091516832
70134,2006-08-16,091523602
70134,2006-08-16,091557864
70134,2006-08-16,091558058
70134,2006-08-16,091572817
70134,2006-08-16,091581524
70134,2006-08-16,091585885
70134,2006-08-22,080054113
70134,2006-08-22,090867313
70134,2006-08-22,090894361
70134,2006-08-22,091024289
70134,2006-08-22,091034029
70134,2006-08-22,091106639
70134,2006-08-22,091382828
70134,2006-08-22,091530312
70134,2006-08-22,091558058
70134,2006-08-22,091572817
70134,2006-08-22,091592591
70134,2006-08-22,091593803
70134,2006-08-22,091602591
70134,2006-08-22,091603798
70134,2006-09-01,080050269
70134,2006-09-01,080051294
70134,2006-09-01,080058318
70134,2006-09-01,090876364
70134,2006-09-01,090894361
70134,2006-09-01,091007632
70134,2006-09-01,091022607
70134,2006-09-01,091024307
70134,2006-09-01,091382828
70134,2006-09-01,091525022
70134,2006-09-01,091529283
70134,2006-09-01,091558058
70134,2006-09-01,091593803
70688,2006-09-12,080051294
70134,2006-09-12,091022607
70134,2006-09-12,091104058
70134,2006-09-12,091558058
70134,2006-09-25,091007632
70134,2006-09-25,091058003
70134,2006-09-25,091585885
70134,2007-05-28,091585885
70134,2007-06-29,080054113
70688,2007-06-29,091024289
70134,2007-06-29,091067532
70134,2007-07-02,090852530
70134,2007-08-27,091567092
