site_id,survey_date,pit_tag_id
72808,2015-06-08,80051281
72808,2015-06-08,900043000108105
72808,2015-06-08,900043000108118
72808,2015-06-08,900043000108119
72808,2015-06-08,900043000108128
72808,2015-06-08,900043000108133
72808,2015-06-08,900043000108149
72808,2015-06-08,900043000108150
72808,2015-06-08,900043000108163
72808,2015-06-08,900043000108178
72808,2015-06-08,900043000108179
72808,2015-06-08,900043000108181
72808,2015-06-08,900043000108186
72808,2015-06-08,900043000108190
72808,2015-06-08,900043000108195
72808,2015-06-08,900043000108197
72808,2015-06-08,900043000108310
72808,2015-06-08,900043000108312
72808,2015-06-08,900043000108315
72808,2015-06-08,900043000108319
72808,2015-06-08,900043000108328
72808,2015-06-08,900043000108335
72808,2015-06-08,900043000108348
72808,2015-06-08,900043000108349
72808,2015-06-08,900043000108365
72808,2015-06-08,900043000108371
72808,2015-06-08,900043000108372
72808,2015-06-08,900043000108379
72808,2015-06-08,900043000108396
72808,2015-06-08,900043000108398
72808,2015-06-08,900043000108400
72808,2015-06-08,98869533
72808,2015-06-11,62539515
72808,2015-06-11,80047847
72808,2015-06-11,900043000108103
72808,2015-06-11,900043000108104
72808,2015-06-11,900043000108107
72808,2015-06-11,900043000108112
72808,2015-06-11,900043000108115
72808,2015-06-11,900043000108116
72808,2015-06-11,900043000108120
72808,2015-06-11,900043000108129
72808,2015-06-11,900043000108135
72808,2015-06-11,900043000108137
72808,2015-06-11,900043000108148
72808,2015-06-11,900043000108152
72808,2015-06-11,900043000108155
72808,2015-06-11,900043000108180
72808,2015-06-11,900043000108194
72808,2015-06-11,900043000108196
72808,2015-06-11,900043000108306
72808,2015-06-11,900043000108309
72808,2015-06-11,900043000108335
72808,2015-06-11,900043000108343
72808,2015-06-11,900043000108354
72808,2015-06-11,91560348
72808,2015-06-11,98850290
72808,2015-06-12,62613866
72808,2015-06-12,900043000108101
72808,2015-06-12,900043000108103
72808,2015-06-12,900043000108126
72808,2015-06-12,900043000108136
72808,2015-06-12,900043000108139
72808,2015-06-12,900043000108150
72808,2015-06-12,900043000108162
72808,2015-06-12,900043000108165
72808,2015-06-12,900043000108166
72808,2015-06-12,900043000108167
72808,2015-06-12,900043000108173
72808,2015-06-12,900043000108175
72808,2015-06-12,900043000108176
72808,2015-06-12,900043000108179
72808,2015-06-12,900043000108188
72808,2015-06-12,900043000108193
72808,2015-06-12,900043000108197
72808,2015-06-12,900043000108199
72808,2015-06-12,900043000108200
72808,2015-06-12,900043000108303
72336,2015-06-12,900043000108304
72808,2015-06-12,900043000108305
72808,2015-06-12,900043000108310
72808,2015-06-12,900043000108315
72808,2015-06-12,900043000108321
72808,2015-06-12,900043000108322
72808,2015-06-12,900043000108324
72808,2015-06-12,900043000108325
72808,2015-06-12,900043000108331
72808,2015-06-12,900043000108333
72808,2015-06-12,900043000108334
72808,2015-06-12,900043000108335
72808,2015-06-12,900043000108337
72808,2015-06-12,900043000108338
72808,2015-06-12,900043000108339
72336,2015-06-12,900043000108341
72808,2015-06-12,900043000108342
72808,2015-06-12,900043000108344
72808,2015-06-12,900043000108345
72808,2015-06-12,900043000108346
72808,2015-06-12,900043000108348
72808,2015-06-12,900043000108350
72808,2015-06-12,900043000108352
72808,2015-06-12,900043000108355
72808,2015-06-12,900043000108360
72808,2015-06-12,900043000108362
72808,2015-06-12,900043000108363
72808,2015-06-12,900043000108367
72808,2015-06-12,900043000108368
72808,2015-06-12,900043000108369
72808,2015-06-12,900043000108370
72808,2015-06-12,900043000108374
72808,2015-06-12,900043000108382
72808,2015-06-12,900043000108387
72808,2015-06-12,900043000108388
72808,2015-06-12,900043000108389
72808,2015-06-12,900043000108398
72808,2015-06-12,98800806
72808,2015-06-12,98850290
72808,2015-06-12,99090527
72808,2015-07-05,098375358
72808,2015-07-05,80053879
72808,2015-07-05,80582096
72808,2015-07-05,900043000108126
72808,2015-07-05,900043000108166
72808,2015-07-05,900043000108175
72808,2015-07-05,900043000108178
72808,2015-07-05,900043000108195
72808,2015-07-05,900043000108209
72808,2015-07-05,900043000108213
72808,2015-07-05,900043000108218
72808,2015-07-05,900043000108221
72808,2015-07-05,900043000108227
72808,2015-07-05,900043000108232
72808,2015-07-05,900043000108234
72808,2015-07-05,900043000108236
72808,2015-07-05,900043000108251
72808,2015-07-05,900043000108253
72808,2015-07-05,900043000108279
72808,2015-07-05,900043000108293
72808,2015-07-05,900043000108296
72808,2015-07-05,900043000108297
72808,2015-07-05,900043000108302
72808,2015-07-05,900043000108308
72808,2015-07-05,900043000108318
72808,2015-07-05,900043000108319
72808,2015-07-05,900043000108345
72808,2015-07-05,900043000108347
72808,2015-07-05,900043000108356
72808,2015-07-05,900043000108370
72808,2015-07-05,900043000108376
72808,2015-07-05,900043000108378
72808,2015-07-05,900043000108380
72808,2015-07-05,900043000108384
72808,2015-07-05,900043000108390
72808,2015-07-05,900043000108395
72808,2015-07-05,98587549
72808,2015-07-05,98850290
72808,2015-07-05,98869533
72808,2015-07-05,99078591
72808,2015-07-06,098375358
72808,2015-07-06,80051257
72808,2015-07-06,900043000108135
72808,2015-07-06,900043000108173
72808,2015-07-06,900043000108179
72808,2015-07-06,900043000108200
72808,2015-07-06,900043000108210
72808,2015-07-06,900043000108220
72808,2015-07-06,900043000108227
72808,2015-07-06,900043000108233
72808,2015-07-06,900043000108234
72808,2015-07-06,900043000108244
72808,2015-07-06,900043000108249
72808,2015-07-06,900043000108250
72808,2015-07-06,900043000108265
72808,2015-07-06,900043000108281
72808,2015-07-06,900043000108301
72808,2015-07-06,900043000108307
72808,2015-07-06,900043000108314
72808,2015-07-06,900043000108316
72808,2015-07-06,900043000108317
72808,2015-07-06,900043000108320
72808,2015-07-06,900043000108322
72808,2015-07-06,900043000108323
72808,2015-07-06,900043000108328
72808,2015-07-06,900043000108336
72808,2015-07-06,900043000108357
72808,2015-07-06,900043000108366
72808,2015-07-06,900043000108376
72808,2015-07-06,900043000108381
72808,2015-07-06,900043000108383
72808,2015-07-06,900043000108384
72808,2015-07-06,900043000108388
72808,2015-07-06,900043000108391
72808,2015-07-06,900043000108393
72808,2015-07-06,900043000108397
72808,2015-07-06,900043000108400
72808,2015-07-06,98006781
72808,2015-07-06,99069319
72808,2015-07-07,80047328
72808,2015-07-07,80047847
72808,2015-07-07,80051257
72808,2015-07-07,80055271
72808,2015-07-07,80581000
72808,2015-07-07,900043000108116
72808,2015-07-07,900043000108119
72808,2015-07-07,900043000108129
72808,2015-07-07,900043000108162
72808,2015-07-07,900043000108232
72808,2015-07-07,900043000108240
72808,2015-07-07,900043000108254
72808,2015-07-07,900043000108259
72808,2015-07-07,900043000108288
72808,2015-07-07,900043000108295
72808,2015-07-07,900043000108296
72808,2015-07-07,900043000108299
72808,2015-07-07,900043000108313
72808,2015-07-07,900043000108317
72808,2015-07-07,900043000108327
72808,2015-07-07,900043000108329
72808,2015-07-07,900043000108330
72808,2015-07-07,900043000108332
72808,2015-07-07,900043000108333
72808,2015-07-07,900043000108340
72808,2015-07-07,900043000108343
72808,2015-07-07,900043000108358
72808,2015-07-07,900043000108361
72808,2015-07-07,900043000108362
72808,2015-07-07,900043000108375
72808,2015-07-07,900043000108377
72808,2015-07-07,900043000108384
72808,2015-07-07,900043000108385
72808,2015-07-07,900043000108386
72808,2015-07-07,900043000108394
72808,2015-07-07,900043000108399
72808,2015-07-07,92779874
72808,2015-07-07,92792595
72808,2015-07-07,99090527
72808,2015-08-13,80047859
72808,2015-08-13,80051257
72808,2015-08-13,80055271
72808,2015-08-13,80066785
72808,2015-08-13,900043000104406
72808,2015-08-13,900043000104413
72336,2015-08-13,900043000104430
72336,2015-08-13,900043000104463
72808,2015-08-13,900043000108104
72808,2015-08-13,900043000108129
72336,2015-08-13,900043000108136
72808,2015-08-13,900043000108162
72336,2015-08-13,900043000108200
72808,2015-08-13,900043000108234
72808,2015-08-13,900043000108240
72808,2015-08-13,900043000108259
72808,2015-08-13,900043000108307
72808,2015-08-13,900043000108309
72808,2015-08-13,900043000108317
72808,2015-08-13,900043000108318
72808,2015-08-13,900043000108343
72808,2015-08-13,900043000108354
72808,2015-08-13,900043000108357
72808,2015-08-13,900043000108375
72336,2015-08-13,900043000108395
72808,2015-08-13,900067000063909
72808,2015-08-13,900067000063923
72808,2015-08-13,900067000063927
72808,2015-08-13,900067000063964
72808,2015-08-13,900067000063965
72808,2015-08-13,900067000063973
72808,2015-08-13,900067000063976
72808,2015-08-13,900067000063984
72808,2015-08-13,900067000063992
72808,2015-08-13,900067000063994
72336,2015-08-13,982000365440162
72336,2015-08-13,982000365440166
72336,2015-08-13,982000365440167
72808,2015-08-13,982000365440168
72336,2015-08-13,982000365440170
72336,2015-08-13,982000365440171
72808,2015-08-13,982000365440173
72808,2015-08-13,982000365440176
72808,2015-08-13,982000365440180
72808,2015-08-13,982000365440188
72808,2015-08-13,982000365440207
72336,2015-08-13,982000365440209
72808,2015-08-13,982000365440216
72808,2015-08-13,982000365440219
72808,2015-08-13,982000365440228
72808,2015-08-13,982000365440235
72336,2015-08-13,982000365440246
72336,2015-08-13,982000365440249
72336,2015-08-13,982000365440255
72336,2015-08-13,982000365440263
