site_id,survey_date,survey_type,primary_period,secondary_period
70619,2008-07-15,translocation,1,0
70619,2008-07-25,cmr,2,1
70619,2008-08-13,cmr,3,1
70619,2008-09-04,cmr,4,1
70619,2008-09-15,cmr,5,1
70619,2009-07-16,cmr,6,1
70619,2009-08-13,cmr,7,1
70619,2010-08-06,cmr,8,1
70619,2012-06-25,cmr,9,1
70619,2012-08-15,cmr,10,1
70619,2012-08-30,cmr,11,1
70619,2012-09-11,cmr,12,1
70619,2013-08-15,cmr,13,1
