site_id,survey_date,survey_type,primary_period,secondary_period
70556,2018-08-16,translocation,1,0
70556,2019-08-24,cmr,2,1
70556,2019-08-25,cmr,2,2
70556,2019-08-26,cmr,2,3
70556,2020-07-07,cmr,3,1
70556,2020-07-08,cmr,3,2
70556,2020-07-09,translocation,4,0
70556,2020-08-23,cmr,5,1
70556,2020-08-24,cmr,5,2
70556,2020-08-25,cmr,5,3
70556,2021-07-22,cmr,6,1
70556,2021-07-23,cmr,6,2
70556,2021-07-24,cmr,6,3
70556,2021-08-26,cmr,7,1
70556,2021-08-27,cmr,7,2
70556,2021-08-28,cmr,7,3
