site_id,survey_date,survey_type,primary_period,secondary_period
70370,2016-07-30,translocation,1,0
70370,2016-09-05,cmr,2,1
70370,2016-09-06,cmr,2,2
70370,2016-09-07,cmr,2,3
70370,2017-07-26,cmr,3,1
70370,2017-07-27,cmr,3,2
70370,2017-09-05,cmr,4,1
70370,2017-09-06,cmr,4,2
70370,2018-07-04,translocation,5,0
70370,2018-08-01,cmr,6,1
70370,2018-08-02,cmr,6,2
70370,2018-08-03,cmr,6,3
70370,2019-07-16,cmr,7,1
70370,2019-07-17,cmr,7,2
70370,2020-06-24,cmr,8,1
